																		S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S
	date	dataset	dataset	dataset		dataset	date	date						percentage	percentage	percentage	percentage	dataset	currency	currency	percentage	currency	currency	percentage	currency	number	currency	currency	dataset	currency	currency	percentage	currency	currency	percentage	currency	number	currency	currency		currency	number	percentage	currency	currency		currency	number	percentage	currency	currency	dataset	currency	number	currency		currency	percentage	number	currency	currency			date	date	percentage	currency			number	percentage	currency
	fullDate	Usuarios|colleagueId|solicitante|solicitanteNome=colleagueName	Clientes|codigo|cliente|clienteNome=razaoSocial	Executivos|codigo|executivo|executivoNome=nome		TiposAcao|tipoAcaoCodigo|tipoAcao|tipoAcaoDescricao=displaykey	fullDate	fullDate						2	2	2	2	Itens|codigo|itemSellout_item|itemSellout_itemDescricao=descricao,itemSellout_categoria=categoria,itemSellout_ccusto=ccusto	R$	R$	2	R$	R$	2	R$	2	R$	R$	Itens|codigo|itemSellinIt_item|itemSellinIt_itemDescricao=descricao,itemSellinIt_categoria=categoria,itemSellinIt_ccusto=ccusto	R$	R$	2	R$	R$	2	R$	2	R$	R$		R$	2	2	R$	R$		R$	2	2	R$	R$	Itens|codigo|itemSpiffIt_item|itemSpiffIt_itemDescricao=descricao,itemSpiffIt_categoria=categoria,itemSpiffIt_ccusto=ccusto	R$	2	R$		R$	2	2	R$	R$			fullDate	fullDate	2	R$			2	2	R$
numControle	dataAbertura	solicitanteCodigo	clienteCodigo	executivoCodigo	nomeAcao	tipoAcaoCodigo	inicioAcao	terminoAcao	tipoQuantidade	tipoSellin	tipoSpiff	tipoVpc	descricaoDetalhada	rateio_perc___1	rateio_perc___2	rateio_perc___3	rateio_perc___4	itemSellout_itemCodigo	itemSellout_srpInicial	itemSellout_netInicial	itemSellout_gpInicial	itemSellout_srpSugerido	itemSellout_netSugerido	itemSellout_gpSugerido	itemSellout_rebateUnit	itemSellout_qtde	itemSellout_rebateTotal	itemSellout_dolar	itemSellinIt_itemCodigo	itemSellinIt_srpInicial	itemSellinIt_netInicial	itemSellinIt_gpInicial	itemSellinIt_srpSugerido	itemSellinIt_netSugerido	itemSellinIt_gpSugerido	itemSellinIt_rebateUnit	itemSellinIt_qtde	itemSellinIt_rebateTotal	itemSellinIt_dolar	itemSellinTg_descricao	itemSellinTg_target	itemSellinTg_qtde	itemSellinTg_perc	itemSellinTg_vlTarget	itemSellinTg_vlTotal	itemSellinTgAc_descricao	itemSellinTgAc_target	itemSellinTgAc_qtde	itemSellinTgAc_perc	itemSellinTgAc_vlTarget	itemSellinTgAc_vlTotal	itemSpiffIt_itemCodigo	itemSpiffIt_spiffUnit	itemSpiffIt_qtde	itemSpiffIt_vlTotal	itemSpiffTg_foco	itemSpiffTg_target	itemSpiffTg_perc	itemSpiffTg_qtde	itemSpiffTg_vlUnit	itemSpiffTg_vlTotal	itemVpcEvt_nomeEvento	itemVpcEvt_finalidade	itemVpcEvt_inicio	itemVpcEvt_termino	itemVpcEvt_perc	itemVpcEvt_vlTotal	itemVpcOutros_tipo	itemVpcOutros_finalidade	itemVpcOutros_qtde	itemVpcOutros_perc	itemVpcOutros_vlTotal
2020.690	08/05/2020	rugeda	5543	9	REBATE - P&H REDUÇÃO SPR - MAIO/20	sellout	09/05/2020	31/05/2020	estimada				REBATE SELL-OUT - PGTO. MEDIANTE COMPROVAÇÃO DE SELL-OUT -REDUÇÃO SRP - SDX225/BM2800/BP1430					BM2800V							111.3	6	667.8	5.2																																												
2020.690	08/05/2020	rugeda	5543	9	REBATE - P&H REDUÇÃO SPR - MAIO/20	sellout	09/05/2020	31/05/2020	estimada				REBATE SELL-OUT - PGTO. MEDIANTE COMPROVAÇÃO DE SELL-OUT -REDUÇÃO SRP - SDX225/BM2800/BP1430					BP1430LDV							363.27	1	363.27	5.2																																												
2020.691	08/05/2020	rugeda	18	4	REBATE - NS80 - REDUÇÃO SRP - MAIO/20	sellout	11/05/2020	31/05/2020	limitada				REBATE NO SELL-OUT - LIMITADA - REDUÇÃO SRP DE 3329 PARA 1799				1	NS80TLDV							446.18	45	20078.1	5.2																																												
2020.693	08/05/2020	rugeda	181	4	REBATE - NS80 - REDUÇÃO SRP - MAIO/20	sellout	11/05/2020	31/05/2020	limitada				REBATE NO SELL-OUT - LIMITADA - REDUÇÃO SRP DE 3329 PARA 1799				1	NS80TLDV							444.16	3	1332.48	5.2																																												
2020.694	08/05/2020	rugeda	413	4	REBATE - NS80 - REDUÇÃO SRP - MAIO/20	sellout	11/05/2020	31/05/2020	limitada				REBATE NO SELL-OUT - LIMITADA - REDUÇÃO SRP DE 3329 PARA 1799				1	NS80TLDV							440.07	1	440.07	5.2																																												
2020.695	08/05/2020	rugeda	152	9	REBATE - NS80 - REDUÇÃO SRP - MAIO/20	sellout	11/05/2020	31/05/2020	limitada				REBATE NO SELL-OUT - LIMITADA - REDUÇÃO SRP DE 3329 PARA 1799				1	NS80TLDV							538.65	10	5386.5	5.2																																												
2020.696	08/05/2020	rugeda	154	2	REBATE - AÇÃO JUNHO - ELL	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - PGTO. MEDIANTE COMPROVAÇÃO DE SELL-OUT - LINHA ELL	1				DCPB7535DW							196.76	30	5902.8	5.2																																												
2020.697	14/05/2020	rugeda	413	4	REBATE - AÇÃO P&H COSTURA  NS- MAIO/20	sellout	15/05/2020	31/05/2020	estimada				REBATE SELL-OUT - REDUÇÃO SRP DE 3329 PARA 1799				1	NS80TLDV							538.65	20	10773.00	5.2																																												
2020.708	20/05/2020	rugeda	4562	6	REBATE SELL-OUT - VENDA/LOCAÇÃO MPS - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - VENDA E LOCAÇÃO PARA MPS - JUN/20 . SRP MINIMO SUGERIDO 1989  - NECESSÁRIO DOCUMENTOS LISTADOS NA AÇÃO PARA PGTO. DA MESMA	1				DCPL5652DN							164.08	100	16408.00	5.2																																												
2020.710	20/05/2020	rugeda	1551	7	REBATE SELL-OUT - VENDA/LOCAÇÃO MPS - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - VENDA E LOCAÇÃO PARA MPS - JUN/20 . SRP MINIMO SUGERIDO 1989  - NECESSÁRIO DOCUMENTOS LISTADOS NA AÇÃO PARA PGTO. DA MESMA	1				DCPL5652DN							164.08	15	2461.2	5.2																																												
2020.711	20/05/2020	rugeda	143	10	REBATE SELL-OUT - VENDA/LOCAÇÃO MPS - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - VENDA E LOCAÇÃO PARA MPS - JUN/20 . SRP MINIMO SUGERIDO 1989  - NECESSÁRIO DOCUMENTOS LISTADOS NA AÇÃO PARA PGTO. DA MESMA	1				DCPL5652DN							164.08	40	6563.2	5.2																																												
2020.713	20/05/2020	rugeda	417	1	REBATE SELL-OUT - VENDA/LOCAÇÃO MPS - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - VENDA E LOCAÇÃO PARA MPS - JUN/20 . SRP MINIMO SUGERIDO 1989  - NECESSÁRIO DOCUMENTOS LISTADOS NA AÇÃO PARA PGTO. DA MESMA	1				DCPL5652DN							164.08	40	6563.2	5.2																																												
2020.719	20/05/2020	rugeda	364	5	REBATE SELL-OUT - REDUÇÃO SRP -DCPT510W JUN/20	sellout	01/06/2020	30/06/2020	limitada				REBATE SELL-OUT -LIMITADA - REDUÇÃO DE SRP DE 1.899 PARA 1199 - VL. MINIMO DE VENDAS  CONS. FINAL A VISTA 1.079,10-A PRAZO 1199 - ABAIXO DESTE VALOR NÃO SERÁ PAGO REBATE - NECESSÁRIO ENVIO DOS DOCS. LISTADOS NA AÇÃO	1				DCPT510W							240.53	15	3607.95	5.2																																												
2020.720	20/05/2020	rugeda	4401	6	REBATE SELL-OUT - REDUÇÃO SRP -DCPT510W JUN/20	sellout	01/06/2020	30/06/2020	limitada				REBATE SELL-OUT -LIMITADA - REDUÇÃO DE SRP DE 1.899 PARA 1199 - . VL. MINIMO A SER PRATICADO:CONSUMIDOR 1199 (A PRAZO)/1079,10 (A VISTA). ABAIXO DESTES VALORES NÃO SERÃO CONSIDERADAS - DOCS. NECESSÁRIOS PARA PAGAMENTO LISTADOS NA AÇÃO	1				DCPT510W							165.89	27	4479.03	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20	0.93	0.03	0.04		ADS2200							58.15	3	174.45	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					ADS2800W							187.88	18	3381.84	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					ADS1250W							46.76	3	140.28	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					ADS1700W							83.49	8	667.92	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					HL1202							76.34	50	3817.00	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					HL1212W							145.93	400	58372.00	5.2																												LINHA L&M-MELHOR EXPOSIÇÃO			5	300	1500											
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					DCP1602							130.57	40	5222.8	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					DCP1617NW							108.59	86	9338.74	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					HLL2360DW							154.27	13	2005.51	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					DCPL2540DW							91.88	70	6431.6	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					MFCL2720DW							79.55	5	397.75	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					HLL5102DW							70.36	36	2532.96	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					DCPL5652DN							158.71	8	1269.68	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					DCPB7520DW							300.71	100	30071.00	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					DCPT510W							50.12	64	3207.68	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					DCPT710W							59.13	5	295.65	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					HLT4000DW							225.15	10	2251.5	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					DCPL3551CDW							284.00	21	5964.00	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					MFCJ6545DW							179.59	7	1257.13	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					PT80							8.55	450	3847.5	5.2																																												
2020.721	20/05/2020	rugeda	192	8	REBATE SELL-OUT - KALUNGA -REDUÇÃO DE SRP - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP - JUN/20					QL800							41.7	40	1668.00	5.2																																												
2020.725	28/05/2020	rugeda	385	2	REBATE SELL-OUT - VENDA/LOCAÇÃO MPS - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - VENDA E LOCAÇÃO PARA MPS - JUN/20 . SRP MINIMO SUGERIDO 1989  - NECESSÁRIO DOCUMENTOS LISTADOS NA AÇÃO PARA PGTO. DA MESMA	1				DCPL5652DN							164.08	400	65632.00	5.2																																												
2020.726	28/05/2020	rugeda	154	2	REBATE SELL-OUT - VENDA/LOCAÇÃO MPS - JUN/20	sellout	01/06/2020	18/06/2020	estimada				REBATE SELL-OUT - VENDA E LOCAÇÃO PARA MPS - JUN/20 . SRP MINIMO SUGERIDO 1989  - NECESSÁRIO DOCUMENTOS LISTADOS NA AÇÃO PARA PGTO. DA MESMA	1				DCPL5652DN							500.00	200	10000.00	5.2																																												
2020.727	28/05/2020	rugeda	88	8	REBATE SELL-OUT - REDUÇÃO SRP -DCPT510W JUN/20	sellout	01/06/2020	30/06/2020	limitada				REBATE SELL-OUT LIMITADA -  REDUÇÃO DE SRP DE 1.899 PARA 1199 - VL. MINIMO DE VENDAS  REVENDA1.029 /CONS. FINAL A VISTA 1.079,10-A PRAZO 1199 - ABAIXO DESTE VALOR NÃO SERÁ PAGO REBATE - NECESSÁRIO ENVIO DOS DOCS. LISTADOS NA AÇÃO	1				DCPT510W							292.78	100	29278.00	5.2																																												
2020.743	28/05/2020	rugeda	385	2	REBATE - REDUÇÃO SRP - AÇÃO CRAFT - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP PARA JUNHO/20				1	SDX125							269.34	20	5386.8	5.2																																												
2020.743	28/05/2020	rugeda	385	2	REBATE - REDUÇÃO SRP - AÇÃO CRAFT - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP PARA JUNHO/20					CM300BR							169.75	20	3395.00	5.2																																												
2020.743	28/05/2020	rugeda	385	2	REBATE - REDUÇÃO SRP - AÇÃO CRAFT - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP PARA JUNHO/20					SDX125V							269.34	5	1346.7	5.2																																												
2020.744	28/05/2020	rugeda	5047	8	REBATE - REDUÇÃO SRP - AÇÃO CRAFT - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP PARA JUNHO/20				1	SDX125							122.32	2	244.64	5.2																																												
2020.745	28/05/2020	rugeda	181	4	REBATE - REDUÇÃO SRP - AÇÃO CRAFT - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP PARA JUNHO/20				1	SDX125							260.25	5	1301.25	5.2																																												
2020.745	28/05/2020	rugeda	181	4	REBATE - REDUÇÃO SRP - AÇÃO CRAFT - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP PARA JUNHO/20					SDX125V							260.25	5	1301.25	5.2																																												
2020.746	28/05/2020	rugeda	18	4	REBATE - REDUÇÃO SRP - AÇÃO CRAFT - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP PARA JUNHO/20				1	SDX125							37.18	7	260.26	5.2																																												
2020.747	28/05/2020	rugeda	413	4	REBATE - REDUÇÃO SRP - AÇÃO CRAFT - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP PARA JUNHO/20				1	SDX125							260.25	5	1301.25	5.2																																												
2020.747	28/05/2020	rugeda	413	4	REBATE - REDUÇÃO SRP - AÇÃO CRAFT - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP PARA JUNHO/20					SDX125V							260.25	5	1301.25	5.2																																												
2020.748	28/05/2020	rugeda	364	5	REBATE - REDUÇÃO SRP - AÇÃO CRAFT - JUN/20	sellout	01/06/2020	30/06/2020	estimada				REBATE SELL-OUT - REDUÇÃO DE SRP PARA JUNHO/20				1	SDX225							157.82	13	2051.66	5.2																																												
2020.758	29/05/2020	rugeda	4401	6	REBATE - PROMOÇÃO CRAFT - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP DE 2969 PARA 2499				1	SDX125							269.34	20	5386.8	5.2																																												
2020.758	29/05/2020	rugeda	4401	6	REBATE - PROMOÇÃO CRAFT - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP DE 2969 PARA 2499					SDX125V							269.34	10	2693.4	5.2																																												
2020.760	29/05/2020	rugeda	4562	6	REBATE SELL-OUT - ELL - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP - OBJETIVO ACELERAR AS VENDAS DO CANAL, DIMINIUR OS ESTOQUES E INCENTIVAR NOVO SELL-IN - B750 VL. MINIMO DE VENDAS 1.300(REVENDA)- OU 1899 (CONSUMIDOR FINAL- A PRAZO) 1.709,10 (A VISTA) / B7535 VL. MINIMO DE VENDAS R$ 1800(REVENDAS) OU 2.399(CONSUMIDOR A PRAZO) 1079 (A VISTA) - ABAIXO DOS VALORES NÃO SERÃO PAGOS REBATE	1				DCPB7520DW							179.41	9	1614.69	5.2																																												
2020.760	29/05/2020	rugeda	4562	6	REBATE SELL-OUT - ELL - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP - OBJETIVO ACELERAR AS VENDAS DO CANAL, DIMINIUR OS ESTOQUES E INCENTIVAR NOVO SELL-IN - B750 VL. MINIMO DE VENDAS 1.300(REVENDA)- OU 1899 (CONSUMIDOR FINAL- A PRAZO) 1.709,10 (A VISTA) / B7535 VL. MINIMO DE VENDAS R$ 1800(REVENDAS) OU 2.399(CONSUMIDOR A PRAZO) 1079 (A VISTA) - ABAIXO DOS VALORES NÃO SERÃO PAGOS REBATE					DCPB7535DW							108.88	12	1306.56	5.2																																												
2020.761	29/05/2020	rugeda	1518	6	REBATE SELL-OUT - ELL - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP - OBJETIVO ACELERAR AS VENDAS DO CANAL, DIMINIUR OS ESTOQUES E INCENTIVAR NOVO SELL-IN -  B7535 VL. MINIMO DE VENDAS R$ 1800(REVENDAS) OU 2.399(CONSUMIDOR A PRAZO) 1079 (A VISTA) - ABAIXO DOS VALORES NÃO SERÃO PAGOS REBATE	1				DCPB7535DW							307.48	50	15374.00	5.2																																												
2020.762	29/05/2020	rugeda	88	8	REBATE SELL-OUT - ELL - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP - OBJETIVO ACELERAR AS VENDAS DO CANAL, DIMINIUR OS ESTOQUES E INCENTIVAR NOVO SELL-IN - B750 VL. MINIMO DE VENDAS 1.300(REVENDA)- OU 1899 (CONSUMIDOR FINAL- A PRAZO) 1.709,10 (A VISTA) / B7535 VL. MINIMO DE VENDAS R$ 1800(REVENDAS) OU 2.399(CONSUMIDOR A PRAZO) 1079 (A VISTA) - ABAIXO DOS VALORES NÃO SERÃO PAGOS REBATE	1				DCPB7520DW							190.03	6	1140.18	5.2																																												
2020.762	29/05/2020	rugeda	88	8	REBATE SELL-OUT - ELL - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP - OBJETIVO ACELERAR AS VENDAS DO CANAL, DIMINIUR OS ESTOQUES E INCENTIVAR NOVO SELL-IN - B750 VL. MINIMO DE VENDAS 1.300(REVENDA)- OU 1899 (CONSUMIDOR FINAL- A PRAZO) 1.709,10 (A VISTA) / B7535 VL. MINIMO DE VENDAS R$ 1800(REVENDAS) OU 2.399(CONSUMIDOR A PRAZO) 1079 (A VISTA) - ABAIXO DOS VALORES NÃO SERÃO PAGOS REBATE					DCPB7535DW							184.07	11	2024.77	5.2																																												
2020.763	29/05/2020	rugeda	4401	6	REBATE SELL-OUT - ELL - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP - OBJETIVO ACELERAR AS VENDAS DO CANAL, DIMINIUR OS ESTOQUES E INCENTIVAR NOVO SELL-IN - B750 VL. MINIMO DE VENDAS 1.300(REVENDA)- OU 1899 (CONSUMIDOR FINAL- A PRAZO) 1.709,10 (A VISTA) / ABAIXO DOS VALORES NÃO SERÃO PAGOS REBATE	1				DCPB7520DW							178.41	2	356.82	5.2																																												
2020.764	29/05/2020	rugeda	1551	7	REBATE SELL-OUT - ELL - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP - OBJETIVO ACELERAR AS VENDAS DO CANAL, DIMINIUR OS ESTOQUES E INCENTIVAR NOVO SELL-IN - B750 VL. MINIMO DE VENDAS 1.300(REVENDA)- OU 1899 (CONSUMIDOR FINAL- A PRAZO) 1.709,10 (A VISTA) / B7535 VL. MINIMO DE VENDAS R$ 1800(REVENDAS) OU 2.399(CONSUMIDOR A PRAZO) 1079 (A VISTA) - ABAIXO DOS VALORES NÃO SERÃO PAGOS REBATE	1				DCPB7520DW							178.41	3	535.23	5.2																																												
2020.764	29/05/2020	rugeda	1551	7	REBATE SELL-OUT - ELL - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP - OBJETIVO ACELERAR AS VENDAS DO CANAL, DIMINIUR OS ESTOQUES E INCENTIVAR NOVO SELL-IN - B750 VL. MINIMO DE VENDAS 1.300(REVENDA)- OU 1899 (CONSUMIDOR FINAL- A PRAZO) 1.709,10 (A VISTA) / B7535 VL. MINIMO DE VENDAS R$ 1800(REVENDAS) OU 2.399(CONSUMIDOR A PRAZO) 1079 (A VISTA) - ABAIXO DOS VALORES NÃO SERÃO PAGOS REBATE					DCPB7535DW							42.25	2	84.5	5.2																																												
2020.765	29/05/2020	rugeda	125	6	REBATE SELL-OUT - ELL - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP - OBJETIVO ACELERAR AS VENDAS DO CANAL, DIMINIUR OS ESTOQUES E INCENTIVAR NOVO SELL-IN -  B7535 VL. MINIMO DE VENDAS R$ 1800(REVENDAS) OU 2.399(CONSUMIDOR A PRAZO) 1079 (A VISTA) - ABAIXO DOS VALORES NÃO SERÃO PAGOS REBATE	1				DCPB7535DW							307.48	50	15374.00	5.2																																												
2020.766	29/05/2020	rugeda	4797	5	REBATE SELL-OUT - ELL - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP - OBJETIVO ACELERAR AS VENDAS DO CANAL, DIMINIUR OS ESTOQUES E INCENTIVAR NOVO SELL-IN - B750 VL. MINIMO DE VENDAS 1.300(REVENDA)- OU 1899 (CONSUMIDOR FINAL- A PRAZO) 1.709,10 (A VISTA) / B7535 VL. MINIMO DE VENDAS R$ 1800(REVENDAS) OU 2.399(CONSUMIDOR A PRAZO) 1079 (A VISTA) - ABAIXO DOS VALORES NÃO SERÃO PAGOS REBATE	1				DCPB7520DW							130.16	3	390.48	5.2																																												
2020.766	29/05/2020	rugeda	4797	5	REBATE SELL-OUT - ELL - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP - OBJETIVO ACELERAR AS VENDAS DO CANAL, DIMINIUR OS ESTOQUES E INCENTIVAR NOVO SELL-IN - B750 VL. MINIMO DE VENDAS 1.300(REVENDA)- OU 1899 (CONSUMIDOR FINAL- A PRAZO) 1.709,10 (A VISTA) / B7535 VL. MINIMO DE VENDAS R$ 1800(REVENDAS) OU 2.399(CONSUMIDOR A PRAZO) 1079 (A VISTA) - ABAIXO DOS VALORES NÃO SERÃO PAGOS REBATE					DCPB7535DW							108.89	5	544.45	5.2																																												
2020.767	29/05/2020	rugeda	154	2	REBATE SELL-OUT - ELL - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP - OBJETIVO ACELERAR AS VENDAS DO CANAL, DIMINIUR OS ESTOQUES E INCENTIVAR NOVO SELL-IN - B750 VL. MINIMO DE VENDAS 1.300(REVENDA)- OU 1899 (CONSUMIDOR FINAL- A PRAZO) 1.709,10 (A VISTA) / ABAIXO DOS VALORES NÃO SERÃO PAGOS REBATE	1				DCPB7520DW							213.26	5	1066.3	5.2																																												
2020.768	29/05/2020	rugeda	443	1	REBATE SELL-OUT - ELL - JUN20	sellout	01/06/2020	30/06/2020	estimada				REBATE NO SELL-OUT - REDUÇÃO DE SRP - OBJETIVO ACELERAR AS VENDAS DO CANAL, DIMINIUR OS ESTOQUES E INCENTIVAR NOVO SELL-IN - B750 VL. MINIMO DE VENDAS 1.300(REVENDA)- OU 1899 (CONSUMIDOR FINAL- A PRAZO) 1.709,10 (A VISTA) / ABAIXO DOS VALORES NÃO SERÃO PAGOS REBATE	1				DCPB7520DW							108.88	28	3048.64	5.2																																												
